DISTRICT,NAME OF THE HOSPITAL,CONTACT NO,REGULAR BEDS,,,OXYGEN BEDS,,,ICU BEDS (Ventilator/ CPAP),,,TOTAL BEDS,,,LAST UPDATED,,lat,long,phenom_city,phenom_state,phenom_country
,,,TOTAL,OCCUPIED,VACANT,TOTAL,OCCUPIED,VACANT,TOTAL,OCCUPIED,VACANT,TOTAL,OCCUPIED,VACANT,DATE,TIME,,,,,
Nalgonda,"592. SAMRAKSHA MULTISPECIALITY HOSPITAL, DVK ROAD, NALGONDA",9703686080,10,0,10,12,0,12,14,10,4,36,10,26,30/04/2021,4:06:52 PM,16.8587974,79.21250496,Nalgonda,Telangana,India
Nalgonda,"593. SANJEEVINI MULTI SPECIALITY HOSPITAL, DEVERKONDA",9494943935,2,2,0,8,8,0,1,0,1,11,10,1,30/04/2021,2:07:16 PM,16.8587974,79.21250496,Nalgonda,Telangana,India
Nalgonda,"594. SANJEEVINI MULTISPECIALITY HOSPITAL, DVK ROAD, NALGONDA",8464087102,4,4,0,5,5,0,5,5,0,14,14,0,29/04/2021,10:34:21 AM,16.8587974,79.21250496,Nalgonda,Telangana,India
Nalgonda,"595. SRI BALAJI MULTI SPECIALITY HOSPITAL, MIRYALAGUDA",--,10,10,0,9,9,0,13,13,0,32,32,0,30/04/2021,6:53:19 PM,17.0461048,79.2458062,Miryalaguda,Telangana,India
Nalgonda,596. SRI LAXMI MULTISPECIALITY HOSPITAL - NALGONDA,9252555777,0,0,0,20,4,16,8,4,4,28,8,20,01/05/2021,10:01:49 AM,16.8587974,79.21250496,Nalgonda,Telangana,India
Nalgonda,"597. SRI SAI RAKSHA MULTISPECIALITY HOSPITAL, DOCTORS COLONY, NALGONDA",--,15,12,3,21,8,13,14,0,14,50,20,30,30/04/2021,6:09:41 PM,16.8587974,79.21250496,Nalgonda,Telangana,India
Nalgonda,"598. SRI SURYA GENERAL HOSPITAL, MIRYALAGUDA",9959334148,10,7,3,0,0,0,6,5,1,16,12,4,29/04/2021,9:56:26 AM,17.0461048,79.2458062,Miryalaguda,Telangana,India
Nalgonda,"599. SRI VIJENDRA REDDY MULTISPECIALITY HOSPITAL, DVK ROAD, NLG",--,5,0,5,10,6,4,5,5,0,20,11,9,01/05/2021,9:05:12 AM,16.8587974,79.21250496,Nalgonda,Telangana,India
Nalgonda,"600. VARSHITHA HOSPITAL, ASHOK NAGAR, MIRYALAGUDA",8106811223,10,9,1,10,10,0,10,10,0,30,29,1,28/04/2021,12:14:03 PM,17.0461048,79.2458062,Miryalaguda,Telangana,India
Nalgonda,"601. VITTAL HOSPITAL, PRAKASHAM BAZAR, NALGONDA",9885029925,10,9,1,10,3,7,0,0,0,20,12,8,01/05/2021,9:23:45 AM,16.8587974,79.21250496,Nalgonda,Telangana,India
Nirmal,602. BALAJI SKIN AND ENT HOSPITAL,7799614314,2,0,2,2,0,2,0,0,0,4,0,4,20/04/2021,2:24:03 PM,19.09685,78.34407,Nirmal,Telangana,India
Nirmal,603. DEVENDAR REDDY MULTI SEPCIALITY HOSPITAL,9666645271,15,13,2,15,9,6,0,0,0,30,22,8,27/04/2021,3:12:48 PM,19.09685,78.34407,Nirmal,Telangana,India
Nirmal,604. KHAJA HOSPITAL,9440101166,10,0,10,2,0,2,0,0,0,12,0,12,01/05/2021,9:31:46 AM,19.09685,78.34407,Nirmal,Telangana,India
Nirmal,605. SRI NARAYANA GURU KRUPA HOSPITAL,9440152454,6,3,3,3,0,3,1,0,1,10,3,7,27/04/2021,6:59:35 PM,19.09685,78.34407,Nirmal,Telangana,India
Nirmal,606. SRI VENKATESWARA HOSPITAL,7702595784,3,0,3,3,0,3,0,0,0,6,0,6,28/04/2021,1:51:00 PM,19.09685,78.34407,Nirmal,Telangana,India
Nirmal,607. THIRUMAL NURSING HOME,9848031793,20,8,12,20,4,16,18,15,3,58,27,31,29/04/2021,9:58:15 AM,19.09685,78.34407,Nirmal,Telangana,India
Nizamabad,608. AMRUTHA HOSPITAL,--,4,1,3,3,3,0,3,2,1,10,6,4,01/05/2021,8:50:40 AM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,609. ANKAM HOSPITAL,--,0,0,0,12,3,9,10,6,4,22,9,13,01/05/2021,8:52:06 AM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,610. ANSHUL HOSPITAL,--,14,2,12,11,5,6,0,0,0,25,7,18,30/04/2021,5:14:52 PM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,611. A.R. MULTI SPECIALITY HOSPITAL,7013955381,10,10,0,0,0,0,17,15,2,27,25,2,30/04/2021,12:05:55 PM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,612. DEEPA ORTHOPEDIC HOSPITAL,--,5,0,5,8,0,8,2,0,2,15,0,15,30/04/2021,5:15:15 PM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,613. DEVI HOSPITAL,9646019493,6,3,3,5,3,2,6,4,2,17,10,7,30/04/2021,9:52:06 PM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,614. DREAM LAND HOPE HOSPITAL - NIZAMBAD,9000510251,25,23,2,9,8,1,13,10,3,47,41,6,30/04/2021,11:19:35 AM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,615. DR.RAJESH COVID CENTRE,7799991771,10,0,10,14,14,0,0,0,0,24,14,10,01/05/2021,9:55:10 AM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,616. GANGA BHAVANI HOSPITAL,--,7,0,7,2,0,2,15,8,7,24,8,16,30/04/2021,9:49:49 PM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,617. G.S.B.V. MEMORIAL AMRUTHA LAXMI MULTI SPECIALITY HOSPITAL,--,17,7,10,4,4,0,9,7,2,30,18,12,30/04/2021,8:23:43 PM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,618. HAYATT HOSPITAL,--,12,10,2,8,8,0,0,0,0,20,18,2,01/05/2021,8:38:06 AM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,619. INDUS SUPERSPECIALITY HOSPITAL - SARASWATHINAGAR,9618246289,0,0,0,20,11,9,0,0,0,20,11,9,30/04/2021,2:42:36 PM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,620. JAYA HOSPITAL,--,6,6,0,20,18,2,24,20,4,50,44,6,01/05/2021,8:12:55 AM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,621. JYOTHI MULTI SPECIALITY HOSPITAL,9640333330,13,6,7,2,2,0,7,7,0,22,15,7,30/04/2021,11:56:40 AM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,622. KEERTHI SAI NURSNG HOME,--,10,0,10,6,0,6,4,4,0,20,4,16,30/04/2021,12:34:38 PM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,623. KIDS CARE EMERGECY CHILDRENS HOSPITAL,--,8,3,5,8,0,8,11,0,11,27,3,24,30/04/2021,10:24:45 AM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,624. KIWI HOSPITAL - NIZAMBAD,9885398505,10,6,4,15,13,2,20,20,0,45,39,6,01/05/2021,9:28:12 AM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,625. LAKSHMI HOSPITAL,--,8,6,2,6,6,0,6,4,2,20,16,4,28/04/2021,1:10:36 AM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,626. LAXMI GAYATRI HOSPITAL,--,5,5,0,6,5,1,2,2,0,13,12,1,30/04/2021,1:10:22 PM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,627. LIFE COVID CENTRE (LIFE HOSPITAL),9908151515,19,12,7,12,5,7,7,6,1,38,23,15,30/04/2021,6:34:12 PM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,628. MAHESHWARI MULTI SPECIALITY HOSPITAL,8790332690,8,0,8,5,0,5,7,0,7,20,0,20,30/04/2021,11:47:58 AM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,629. MANORAMA SUPERSPECIALITY HOSPITAL - NIZAMBAD,9000827770,20,20,0,15,14,1,25,14,11,60,48,12,29/04/2021,9:00:40 AM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,630. MAYUR HEALTH CARE CETRE,--,0,0,0,0,0,0,0,0,0,0,0,0,01/05/2021,9:59:07 AM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,631. MEDICOVER HOSPITAL - NIZAMBAD,7702108108,10,10,0,15,15,0,10,10,0,35,35,0,01/05/2021,9:04:09 AM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,632. M.N.R.HOSPITAL,8309853983,11,3,8,4,3,1,6,4,2,21,10,11,30/04/2021,4:30:18 PM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,633. NISHKAL NEURO HOSPITAL,--,3,2,1,5,0,5,5,0,5,13,2,11,26/04/2021,12:56:02 PM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,634. NOVALIFE HOSPITALS LIMITED,6271290538,4,3,1,6,4,2,10,10,0,20,17,3,30/04/2021,9:29:54 PM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,"635. PRAGATHI HOSPITAL,",--,20,16,4,9,9,0,17,17,0,46,42,4,01/05/2021,7:47:56 AM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,636. PRATHIBHA SUPER SPECIALITY HOSPITAL - NIZAMBAD,9177150841,25,20,5,40,38,2,7,7,0,72,65,7,30/04/2021,12:47:37 PM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,637. RUDRASAI HOSPITAL,--,6,3,3,4,1,3,8,3,5,18,7,11,01/05/2021,12:37:50 AM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,638. SAADHYA MULTI SPECIALITY HOSPITAL,--,5,0,5,9,2,7,3,3,0,17,5,12,01/05/2021,9:21:14 AM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,639. SAI ASHWINI HOSPITAL,9000483305,12,12,0,6,6,0,0,0,0,18,18,0,01/05/2021,9:54:07 AM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,640. SHASHANK MULTISPECIALITY HOSPITAL - NIZAMBAD,8500830921,0,0,0,6,6,0,14,14,0,20,20,0,01/05/2021,9:43:11 AM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,641. SHIVA SAI EMERGENCY AND MULTI SPECIALITY HOSPITAL,--,30,2,28,10,5,5,11,4,7,51,11,40,30/04/2021,3:03:01 PM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,642. SILVER LINE HOSPITAL,7718094580,2,1,1,7,0,7,5,0,5,14,1,13,30/04/2021,1:10:54 PM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,643. SRI BALAJI HOSPITAL,--,6,6,0,2,1,1,4,4,0,12,11,1,01/05/2021,9:12:43 AM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,644. SRI GAYATRI LIFE CARE MULTI SPECIALITY HOSPITAL,9542766000,6,0,6,10,4,6,4,1,3,20,5,15,01/05/2021,9:03:48 AM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,645. SRI KRISHNA NEURO HOSPITAL,--,10,10,0,20,19,1,10,6,4,40,35,5,01/05/2021,8:44:12 AM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,646. SRI LAXMI MULTI SEPCIALITY HOSPITAL,9676044464,0,0,0,7,2,5,7,5,2,14,7,7,01/05/2021,9:37:15 AM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,647. SRINIVASA GASTRO & LVER CARE HOSPITAL,9441024679,5,0,5,13,0,13,8,0,8,26,0,26,30/04/2021,12:23:12 PM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,648. SRI SAI HOSPITAL,9848353781,15,2,13,5,4,1,0,0,0,20,6,14,01/05/2021,8:19:04 AM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,649. SRI SAI PRASAD CHILDRENS HOSPITAL,9032346000,8,8,0,14,14,0,10,10,0,32,32,0,01/05/2021,12:21:18 AM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,650. SRI SANJEEVANI HOSPITAL,--,15,15,0,9,9,0,5,5,0,29,29,0,01/05/2021,9:59:41 AM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,651. SRI SHIVA SAI MULTI SPECIALITY HOSPITAL,8688788895,10,5,5,5,3,2,0,0,0,15,8,7,30/04/2021,4:31:38 PM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,652. SRI VENKATESHWARA SPECIALITY HOSPITAL,8309380396,5,4,1,8,5,3,6,6,0,19,15,4,30/04/2021,1:12:16 PM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,653. SRI VISHNU SUPER SEPCIALITY HOSPITAL,9542297720,4,2,2,14,12,2,16,10,6,34,24,10,01/05/2021,9:01:15 AM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,654. S.S. BALAJI HOSPITAL,--,5,5,0,10,5,5,6,0,6,21,10,11,30/04/2021,8:33:22 PM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,655. SUKHIBHAVA HOSPITAL,--,8,0,8,9,1,8,7,6,1,24,7,17,30/04/2021,10:02:38 AM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,656. SUNRISE SUPER SEPCIALITY HOSPITAL,9686158676,8,8,0,10,10,0,5,5,0,23,23,0,30/04/2021,6:39:04 PM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,657. SURYA NURSING HOME,--,12,4,8,3,1,2,5,4,1,20,9,11,30/04/2021,3:45:43 PM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,"658. S.V. ENT & MULTI SPECIALITY HOSPITAL,",9441540688,5,1,4,2,2,0,3,2,1,10,5,5,01/05/2021,7:49:10 AM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,659. S.V.M. COVID HOSPITAL (SVM MULTI SPECIALITY HOSPITAL),9701976779,5,3,2,10,3,7,5,5,0,20,11,9,30/04/2021,4:02:33 PM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,660. TIRUMALA HOSPITAL - NIZAMBAD,9849106734,20,20,0,30,30,0,16,16,0,66,66,0,01/05/2021,8:00:52 AM,18.6732693,78.0978477,Nizamabad,Telangana,India
Nizamabad,661. VEDANSH HOSPITAL,8111890769,7,1,6,8,4,4,10,8,2,25,13,12,01/05/2021,8:56:18 AM,18.6732693,78.0978477,Nizamabad,Telangana,India
Peddapalli,662. ASHA GENERAL HOSPITAL,--,8,0,8,2,0,2,0,0,0,10,0,10,30/04/2021,7:01:16 PM,16.37475,78.40404,Peddapalli,Telangana,India
Peddapalli,663. CHANAKYA HOSPITAL,9980780169,4,0,4,2,0,2,0,0,0,6,0,6,01/05/2021,8:31:15 AM,16.37475,78.40404,Peddapalli,Telangana,India
Peddapalli,664. FORTUNE SIGMA HOSPITAL - PEDDAPALLY,9951521677,17,10,7,16,0,16,17,0,17,50,10,40,30/04/2021,5:04:00 PM,16.37475,78.40404,Peddapalli,Telangana,India
Peddapalli,665. LEELAVATHI HOPSPITAL,9866269480,5,0,5,3,0,3,0,0,0,8,0,8,01/05/2021,9:17:42 AM,16.37475,78.40404,Peddapalli,Telangana,India
Peddapalli,666. LOTUS HOSPITAL,9652412413,5,0,5,0,0,0,0,0,0,5,0,5,30/04/2021,3:12:22 PM,16.37475,78.40404,Peddapalli,Telangana,India
Peddapalli,667. MAHALAXMI HOSPITAL,9642524524,0,0,0,7,0,7,5,0,5,12,0,12,30/04/2021,2:56:33 PM,16.37475,78.40404,Peddapalli,Telangana,India
Peddapalli,668. RAJU ORTHOPEDIC HOSPITAL,9640713545,6,0,6,0,0,0,2,0,2,8,0,8,30/04/2021,4:46:24 PM,16.37475,78.40404,Peddapalli,Telangana,India
Peddapalli,669. RK HOSPITAL,9866666903,2,0,2,5,0,5,0,0,0,7,0,7,30/04/2021,9:13:54 PM,16.37475,78.40404,Peddapalli,Telangana,India
Peddapalli,670. SREE GANESH HOSPITAL,9959264684,10,0,10,0,0,0,0,0,0,10,0,10,30/04/2021,3:31:42 PM,16.37475,78.40404,Peddapalli,Telangana,India
Peddapalli,671. SREEJA HOSPITAL,9000945692,8,0,8,7,0,7,0,0,0,15,0,15,30/04/2021,8:22:19 PM,16.37475,78.40404,Peddapalli,Telangana,India
Peddapalli,672. SREE MAMATHA HOSPITAL,9110500329,12,0,12,12,2,10,6,0,6,30,2,28,30/04/2021,7:17:54 PM,16.37475,78.40404,Peddapalli,Telangana,India
Peddapalli,673. SRI NIKA CHILDREN HOSPITAL,8498805500,3,0,3,2,0,2,0,0,0,5,0,5,01/05/2021,8:00:58 AM,16.37475,78.40404,Peddapalli,Telangana,India
Peddapalli,674. SRI SAI HOSPITAL,7013010910,6,0,6,8,0,8,2,0,2,16,0,16,30/04/2021,4:32:46 PM,16.37475,78.40404,Peddapalli,Telangana,India
Peddapalli,675. SRI SIDDARTHA CHILDREN HOSPITAL,9949948468,3,0,3,2,0,2,0,0,0,5,0,5,01/05/2021,7:31:54 AM,16.37475,78.40404,Peddapalli,Telangana,India
Peddapalli,676. STAR MOUNT HOSPITAL,8309689439,7,1,6,20,4,16,23,8,15,50,13,37,30/04/2021,11:38:01 AM,16.37475,78.40404,Peddapalli,Telangana,India
Peddapalli,677. THIRUMALA HOSPITAL,9849361799,2,0,2,8,0,8,0,0,0,10,0,10,30/04/2021,5:22:37 PM,16.37475,78.40404,Peddapalli,Telangana,India
Peddapalli,678. VIJAYA HOSPITAL,9849947308,10,0,10,10,0,10,0,0,0,20,0,20,01/05/2021,8:22:49 AM,16.37475,78.40404,Peddapalli,Telangana,India
Peddapalli,679. VISION HOSPITAL- RAMAGUNDEM,9642088860,5,0,5,5,0,5,10,0,10,20,0,20,30/04/2021,4:36:16 PM,16.37475,78.40404,Peddapalli,Telangana,India
Rajanna,680. AMRUTHA NARSING HOME,8317620255,15,5,10,10,5,5,4,2,2,29,12,17,28/04/2021,2:55:06 PM,,,,,
Rajanna,681. KARTHIKEYA HOSPITAL,9000302223,4,2,2,4,3,1,0,0,0,8,5,3,01/05/2021,9:50:42 AM,,,,,
Rajanna,682. LAXMINARSIMHA HOSPITAL,9133526660,10,1,9,2,0,2,0,0,0,12,1,11,29/04/2021,7:48:18 AM,,,,,
Rajanna,683. MAHALAXMI HOSPITAL,9440009032,6,3,3,2,0,2,0,0,0,8,3,5,29/04/2021,1:39:11 AM,,,,,
Rajanna,684. RAJANNA MULTISPECIALITY HOSPITAL,9000302223,14,8,6,4,2,2,2,0,2,20,10,10,30/04/2021,10:27:10 PM,,,,,
Rajanna,685. SRI SAI HOSPITAL,--,2,0,2,2,0,2,4,2,2,8,2,6,28/04/2021,4:08:14 PM,,,,,
Rangareddy,686. AARON HOSPITAL-NARSINGI,--,0,0,0,10,5,5,5,3,2,15,8,7,30/04/2021,8:03:14 AM,18.04468,78.42516,Narsingi,Telangana,India
Rangareddy,687. AIG HOSPITALS GACHIBOWLI,7299998262,0,0,0,250,247,3,40,40,0,290,287,3,30/04/2021,10:07:15 AM,,,,,
Rangareddy,688. AMERICAN BRAIN AND SPINE HOSPITAL,9014784511,0,0,0,7,7,0,16,13,3,23,20,3,30/04/2021,5:42:03 PM,,,,,
Rangareddy,689. AMMA HOSPITAL - KOTHAPET,7337337320,12,9,3,11,5,6,22,22,0,45,36,9,30/04/2021,8:26:29 AM,,,,,
Rangareddy,690. ANKURA HOSPITAL FOR WOMEN & CHILDREN (A UNIT OF ANKURA HOSPITALS LB NAGAR PVT LTD,9100900279,15,3,12,35,14,21,14,9,5,64,26,38,29/04/2021,8:54:52 AM,,,,,
Rangareddy,691. ANKURA HOSPITALS-MADEENAGUDA,--,5,3,2,0,0,0,0,0,0,5,3,2,30/04/2021,9:43:37 AM,,,,,
Rangareddy,692. ARCHANA HOSPITAL - MADINAGUDA,9885355084,12,12,0,23,23,0,10,10,0,45,45,0,01/05/2021,5:11:06 AM,,,,,
Rangareddy,693. ARK HEALTH CARE(ALWAYS RELIABEL KNOWLEDGE HEALTH CARE PVT LTD)-DILSUKNAGAR,9010098673,4,2,2,8,3,5,5,2,3,17,7,10,30/04/2021,11:28:38 AM,,,,,
Rangareddy,694. ARUNA HOSPITAL,9704505399,0,0,0,40,0,40,0,0,0,40,0,40,28/04/2021,6:21:09 PM,,,,,
Rangareddy,695. ARUNA MULTI SPECIALITY HOSPITAL-HASTINAPURAM,9553879148,2,0,2,13,11,2,10,2,8,25,13,12,30/04/2021,4:52:30 PM,,,,,
Rangareddy,696. ASIAN INSTITUTE OF NEPHROLOGY & UROLOGY,--,10,10,0,8,8,0,2,2,0,20,20,0,01/05/2021,8:50:19 AM,,,,,
Rangareddy,697. AVASA HOSPITAL (INDO-UK HOSPITALS PVT LTD),7730012233,9,8,1,16,15,1,5,5,0,30,28,2,01/05/2021,7:30:48 AM,,,,,
Rangareddy,698. AWARE GLENEAGLES HOSPITALS,9963451344,20,18,2,14,14,0,28,28,0,62,60,2,01/05/2021,8:28:06 AM,,,,,
Rangareddy,"699. AYAAN INSTITUTE OF MEDICAL SCIENCES,KANAKA MAMIDI VILLAGE, MOINABAD",9849605553,60,0,60,20,0,20,20,0,20,100,0,100,30/04/2021,5:11:31 PM,,,,,
Rangareddy,"700. BHASKAR MEDICAL COLLEGE, YENKAPALLY (V), MOINA BAD (M), R.R. DIST.",--,250,0,250,5,0,5,20,0,20,275,0,275,01/05/2021,8:13:39 AM,,,,,
Rangareddy,701. BHRUNGI HOSPITAL,--,10,8,2,25,24,1,9,9,0,44,41,3,30/04/2021,4:24:13 PM,,,,,
Rangareddy,702. BRISTLECONE HOSPITAL - HAYATHNAGAR,8897294554,0,0,0,28,19,9,0,0,0,28,19,9,01/05/2021,8:33:24 AM,,,,,
Rangareddy,703. CARE HOSPITAL - HITECH CITY,8374239865,0,0,0,30,29,1,23,23,0,53,52,1,30/04/2021,9:54:59 AM,,,,,
Rangareddy,704. CBS MAAGNA HOSPITAL,9866212080,6,2,4,4,2,2,10,6,4,20,10,10,01/05/2021,8:58:15 AM,,,,,
Rangareddy,705. CHAVAN OM SAI HOSPITAL,9160475750,0,0,0,6,5,1,14,11,3,20,16,4,01/05/2021,8:15:15 AM,,,,,
Rangareddy,706. CITIZENS HOSPITALS A UNIT OF CYBERABAD CITIZENS HOSPITALS PVT LTD,7330801188,0,0,0,3,3,0,8,8,0,11,11,0,28/04/2021,3:41:22 PM,,,,,
Rangareddy,707. CONTINENTAL HOSPITALS LIMITED,9948903444,0,0,0,104,104,0,67,67,0,171,171,0,30/04/2021,12:21:13 PM,,,,,
Rangareddy,708. DELTA HOSPITALS,7981844404,4,4,0,12,12,0,10,8,2,26,24,2,01/05/2021,7:21:02 AM,,,,,
Rangareddy,709. DIMS HOSPITALS,9949905624,3,0,3,4,2,2,3,0,3,10,2,8,26/04/2021,3:16:12 PM,,,,,
Rangareddy,710. Disha Childrens Hospital-LB Nagar,9849139127,9,0,9,16,0,16,10,0,10,35,0,35,30/04/2021,6:21:36 PM,,,,,
Rangareddy,711. DIYA HOSPITAL - BIRAMALGUDA,8985889585,15,12,3,8,0,8,11,0,11,34,12,22,26/04/2021,12:44:48 AM,,,,,
Rangareddy,"712. DR. PATNAM MAHENDER REDDY, INSTITUTE OF MEDICAL SCIENCES, CHEVELLA (V & M), RANGAREDDY",7794992668,80,0,80,10,0,10,10,0,10,100,0,100,30/04/2021,4:27:17 PM,17.30678,78.1372,Chevella,Telangana,India
Rangareddy,713. DR. SHIVARAMNAYAK ORTHOPEDIC HOSPITAL,9949750777,20,0,20,25,1,24,12,0,12,57,1,56,29/04/2021,10:00:16 AM,,,,,
Rangareddy,"714. DR.V.R.K.WOMEN’S MEDICAL COLLEGE TEACHING HOSPITAL & RESEARCH CENTRE, OPP: DEER PARK, AZIZNAGAR, MOINABAD, RR DIST.",9985995093,100,0,100,40,0,40,40,0,40,180,0,180,30/04/2021,5:11:02 PM,,,,,
Rangareddy,715. EVYA HOSPITAL - VANASTHALIPURAM,8555997934,10,10,0,16,16,0,3,3,0,29,29,0,01/05/2021,8:33:41 AM,,,,,
Rangareddy,716. FLEVA MEDICAL CENTRE,9908864143,10,1,9,6,4,2,7,0,7,23,5,18,01/05/2021,7:28:21 AM,,,,,
Rangareddy,717. GAMAN HEALTH CENTRE,9494480369,9,9,0,10,10,0,16,16,0,35,35,0,28/04/2021,6:40:23 PM,,,,,
Rangareddy,718. Gayatri Hospital-Hastinapuram,9676431542,5,1,4,4,2,2,6,6,0,15,9,6,30/04/2021,1:43:54 PM,,,,,
Rangareddy,719. GERMANTEN HOSPITAL,9390101523,15,7,8,9,5,4,6,5,1,30,17,13,28/04/2021,5:59:31 PM,,,,,
Rangareddy,720. HAPPY HOSPITAL - MADINAGUDA,9346145678,10,9,1,23,23,0,11,10,1,44,42,2,30/04/2021,11:07:08 AM,,,,,
Rangareddy,721. HEALIX HOSPITAL - MADHINAGUDA,9703734997,20,20,0,20,20,0,10,10,0,50,50,0,01/05/2021,7:33:58 AM,,,,,
Rangareddy,722. HEALTHCARE HOSPITAL,9553099942,10,10,0,0,0,0,0,0,0,10,10,0,30/04/2021,7:47:14 PM,,,,,
Rangareddy,723. HEALTH VALLEY HOSPITAL,9704913696,0,0,0,13,10,3,6,2,4,19,12,7,01/05/2021,9:31:59 AM,,,,,
Rangareddy,724. HIMAGIRI HOSPITALS,8008503564,26,25,1,10,10,0,14,11,3,50,46,4,01/05/2021,9:25:37 AM,,,,,
Rangareddy,725. HIRANYAA HOSPITAL - BALAPUR,7947422681,30,7,23,10,10,0,10,5,5,50,22,28,01/05/2021,8:50:58 AM,17.31018,78.49969,Balapur,Telangana,India
Rangareddy,726. HYDERABAD UROLOGY & ANDROLOGY HOSPITAL,9848237479,0,0,0,20,0,20,8,0,8,28,0,28,26/04/2021,2:33:56 PM,,,,,
Rangareddy,727. IMAGE HOSPITALS - MADHAPUR,9160610000,9,9,0,8,0,8,8,0,8,25,9,16,28/04/2021,7:40:03 AM,17.44106,78.38849,Madhapur,Telangana,India
Rangareddy,728. IMAGE MULTI SPECIALITY HOSPITAL,9705153496,0,0,0,30,9,21,12,9,3,42,18,24,29/04/2021,8:20:45 AM,,,,,
Rangareddy,729. INDUS HOSPITALS - KOTHAPET,9948578673,20,20,0,9,9,0,9,9,0,38,38,0,30/04/2021,2:33:04 PM,,,,,
Rangareddy,730. JAIDHEV HOSPITAL,8142244333,4,3,1,13,12,1,10,9,1,27,24,3,29/04/2021,8:47:30 AM,,,,,
Rangareddy,731. Jayaa Hospital-Miyapur,8121514514,0,0,0,12,3,9,4,2,2,16,5,11,30/04/2021,3:47:28 PM,16.37446,76.98519,Miyapur,Karnataka,India
Rangareddy,732. JEEVAN HOSPITAL - KARMANGHAT,9059073193,0,0,0,32,22,10,13,9,4,45,31,14,30/04/2021,6:41:29 PM,,,,,
Rangareddy,733. JEEVAN SAI HOSPITAL,9440407174,12,8,4,8,1,7,3,3,0,23,12,11,29/04/2021,10:32:50 AM,,,,,
Rangareddy,"734. KAMINENI ACADEMY OF MEDICAL SCIENCES AND RESEARCH CENRE, LB NAGAR",9491061341,340,17,323,36,36,0,24,24,0,400,77,323,27/04/2021,10:25:57 AM,,,,,
Rangareddy,"735. KIMS HOSPITAL, KONDAPUR",9849554428,0,0,0,94,84,10,19,19,0,113,103,10,30/04/2021,9:56:13 AM,,,,,
